Company Name,Place ID,Author,Rating,Review Text,sentiment,confidence
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Reese Rudnick,1,"not a customer but nothing is more terrifying than the amount of fake reviews this company has. just like other McSkyscrapers developed by some corporation in the GTA, it provides the bare minimum to its residents and they actively voice these concerns in the reviews, but hey, there's nothing a little review from John Doe can't fix!",NEGATIVE,0.9999566078186035
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Ivan Su,2,"Way too many fake positive reviews from individuals with only 1 review.

Here is an honest review:

We purchased a townhome from them several years ago and the initial experience dealing with someone not from sales was  atrocious.  It was the first time we ever had to pick materials for the finishes and upgrades for our new home and instead of helping, the “interior” designer at Menkes head office mocked us and was dismissive with our requests for help.  It was only until I brought in my interior designer friend that we could get some headway.

The PDI experience was a headache as they seemed to want us to rush through things so they didn’t have to fix much.  Even as we listed many items that needed to be addressed or repaired, some major deficiencies that were listed could not be fixed properly or at all ex: crooked bathtub wall; unaligned closet doors; scratched cabinets/countertops; missing corner protectors….

Menkes also installed their own property management on site and the quality of service was poor.  The woman in charge would only answer through email and not address any issues that were happening at the complex.  Too many contracts were arranged without consideration for the budget and many times landscaping and snow removal was either done poorly or not done at all.  Due to poor fiscal management, we even had to pay special assessments within the first couple of years.

Menkes homes are definitely built on the cheap and give a whole new meaning for “McHomes” or “McMansions”.  Menkes is only getting by through past reputation and their namesake and the fact that the real estate market is hot.",NEGATIVE,0.9999963045120239
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Bashar Odish,1,"This is one of the worst companies that I ever worked for. Very abusive and misleading management. Some of the VPs, directors, managers, superintendents who work there have no ethics, values, self-respect and have mental issues. Stay away from this company.",NEGATIVE,0.9999963045120239
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Ming Yang,5,"We're a new home owner in a new subdivision developed by Menkes and couple other builders. Menkes has been really good with communication with regards to the home and schedule of the decor. During our PDI, our home had some minor issues that needed to be dealt with, they escalated to contractors and were able to fix it right away. We are satisfied with our home and the material they have used is definitely better than average among builders.",POSITIVE,0.9979966282844543
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Sahil Khatter,1,"Rented a condo with the Menkes Rental Suites Management Inc. but had the worst experience of my life. Kimberly Sears and Franseca Scala are the worst possible people to help you out with issues. I have a major issue with my AC/HVAC but they won't fix it. When I proposed to get my own technician for repairs, they warned me not to do it but they won't get it fixed either. The sheer incompetence and unwillingness to help is surprising. If possible, I would break the lease and get out of this disaster ASAP.",NEGATIVE,0.999996542930603
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Ray C,1,"I am the owner of a condo unit built by Menkes in the early 2000's. I recently called the customer care department to request a copy of the floor plan for my unit. I honestly thought this would be a simple request, but to my surprise Menkes advise they have no access to this information. I received the usual run-around to call different departments but obviously no one called back. Overall the company did not even try to help and showed little care for its prior customers.",NEGATIVE,0.9999935626983643
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Josh Stuart,1,"Terrible developer.  They encourage contractors to park in bike lanes, putting people's lives at risk. No one should do business with people like that.",NEGATIVE,0.9999769926071167
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,David Brown,1,"Menkes is a terrible inconsiderate company who disobeys city bylaws for their own gain. They consistently start construction, run elevator shafts, operate machinery and receive deliveries prior to 7am. Our neighbourhood of Dundas & Church is filled with healthcare workers who cannot recover after shift work due to the continued inconsideration. Continued efforts to contact the company are met with no change in behaviour.",NEGATIVE,0.9999861717224121
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Zoltan Szabo,1,"What a poor quality in your constructions, when was the last time of one of directors visit a construction site without a previous notice and inspect the quality in a random home?

I invite any company director to our unit in Millestone on the Park (Oakville) , the tour include bend windows, frame of closets with 1 inch separation with the door, stairs with irregularities, twisted column, plumbing connections outside the wall, tiles floor with irregular level, Ventilation unit installed front a BBQ's gas line connection, gap between floor and baseboards, kitchen cabinets with a lot of details, low quality of painting work, and the best without air conditioned (not working) and without hot water. You are welcome to our tour, no previous appointment required.",NEGATIVE,0.9994204044342041
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Dexter Spencer,5,"Menkes is great to work with. They answers your calls immediately, and always keeps you updated on your transaction. Menkes Developments is honest and efficient, highly recommended.",POSITIVE,0.9993359446525574
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,KIOOK MAXXER,5,"I have signed more than several leases in my business life, but this one was the easiest, most professional leases I have done yet, by leaps and bounds. Thank you Menkes, if I could give you 20 stars, I would.",POSITIVE,0.9983828067779541
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Lorne Wilson,1,"I own and live on a small farm between Toronto and Peterborough. I was born and raised in Toronto and intend on selling my farm and buying a condo in Toronto. I play a game called Thug Life. One of your subcompanies/associates called Adagio has placed an ad into the game. Whenever I try to exit the ad, it kicks me right out of the game. I contacted Adagio and their agent/rep hung up on me as I was trying to explain the issue. Bottom line....if your people cannot build a web page properly then why would I want to buy one of your condos?",NEGATIVE,0.99969482421875
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Tsewang Dolma,3,"Thanks for all of your review. I got few information regarding the builder whom we are investing. I am planning to invest on Lake & Town the upcoming project, I will surely update my information with you sooner on how it goes. Just for now 3 stars.",POSITIVE,0.9442532658576965
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,angela yan,1,Menkes is a money hungry builder that puts the cheapest possible materials in building homes that look nothing like the original blueprints. The designs are very old and outdated and the interior fittings are all deplorable quality. Do not waste your hard earned money with them,NEGATIVE,0.9999938011169434
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Jack Gert,1,"Menkes doesn't like criticism of its Waterfront ""Innovation"" Centre building, so they decided to turn off commenting on all their youtube videos. Utterly despicable! Shame on you, Menkes, for your horrible, shady business practices.

This is what I posted on the video about the WIC, a quote from a prominent architectural critic (emphasis mine) :

Menkes is CLUELESS about people's desire to have something that looks innovative from the outside too. That should be a huge part of the program when you're sticking the word 'innovation' in the name of the place. Truly innovative companies are going to want that spirit to be telegraphed by the exterior of the building, as it will be their calling card, their first solid impression for many potential clients. While there's some attempt at juggling a few boxes into a whole on the Jarvis Quay side, (which is LAME, but at least it's something), I'd argue that the Queens Quay (north) side is the most important people's impressions of the building, and it's mostly UNDIFFERENTIATED AND RELENTLESS IN ITS UTTER BLANDNESS, like it were facing a backyard fence in a nondescript suburb: There isn't a hint that any thought other than ""WHAT'S THE CHEAPEST WALL WE CAN PUT UP HERE?"" was formulated during its design.

YOU CAN'T EVEN TELL ""where the door is"" on this building now. Now that the staircase is gone, now that the vaulted volume on the Jarvis Quay side is gone, there's NOTHING to draw anyone to a particular point in the facade (from what I've seen so far anyway) to draw first time visitors to a particular spot. JUST ANOTHER DOOR at ground level, which looks like any other cafe or shop door, WON'T CUT IT: a building this long needs to draw people to the main entry from when they first see the building from a couple hundred metres away. Again, the Queens Quay facade needs a focal point, not A BIG DRAB NOTHING.

Just redesign the building, if for no other reason than to spare yourself further criticism and scorn.",NEGATIVE,0.9999790191650391
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,NadSo Work,5,Great experience purchasing and moving into a Menkes condo.  The team  at Menkes is professional and provided me with outstanding service.,POSITIVE,0.9911553859710693
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Jackie Chow,1,"Cheap developer, they would use the cheapest material in your home. I measured the size of the condo and the actual measurements are smaller than what was shown to me on the floor plan.

Go with another builder.",NEGATIVE,0.9999867677688599
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Nasi Bojku,1,"If I could I could give 0 stars

Menkes built a complete townhouses at 7 applewood in dwell 2018
all residents have problems with water leaks comes from roofing, second Menkes has installed cheap toilets and all the owner had to change the flappers",NEGATIVE,0.997655987739563
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Gang Hu,5,They build a lot of well known condos I made a call for the house issues.  They get on it right way and help me find out and get helps as well.  Good service company that is what we looking for,POSITIVE,0.9940901398658752
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Sahil Joglekar,2,Such big builders but its been 2 years since they are trying to fix the water leak in our ceiling. I cant believe we paid a fortune for this. Never buying with them again.,NEGATIVE,0.9999202489852905
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Andy Wong,5,"Working and living in Menkes' newest development 1 York and Harbour Plaza. Wow!! Amenities are amazing, staff has been great and love working next door.",POSITIVE,0.9861602187156677
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,N S,1,"Ruthless property management company. Horrible customer service, they act like military people.",NEGATIVE,0.9997066855430603
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Ron Chan,1,"This builder think their marketing strategy is smart, yes for short term they make more money but those tricks ruin their reputation. I will try to avoid Menkes Developments in the future.",NEGATIVE,0.9999815225601196
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Ally Sterjovski,5,One of Toronto's most reputable builders - Great quality and great customer service!,POSITIVE,0.99817955493927
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Jon Douglas,5,"Great supporter of cycling, their buildings have good change rooms plus secure bike storage",POSITIVE,0.9818507432937622
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Jordan J,5,I only buy a condo if it has been made by menkes . They have the best amenities in the best areas.,POSITIVE,0.8376630544662476
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Zack,1,"A very shady company, with very shady business practices. Would rather hide criticism than address it. Please, avoid them at all costs.",NEGATIVE,0.9999140501022339
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Ryan Walsh,5,"Nothing but TOP Notch professionals work at Menkes, I highly recommend them.",POSITIVE,0.9990540146827698
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Yan Zhou,5,"Great company. Very professional, incredibly nice and wholesome people.",POSITIVE,0.9934076070785522
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Raven R,1,"Poor customer service. No, ownership when there is an issues … Quick to pass the responsibility to the home owner.",NEGATIVE,0.9998496770858765
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Myer Clarity,1,World would be a better place without Menkes,NEGATIVE,0.890095055103302
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Henry Brown,5,The” Class A commercial property experts in Toronto.,POSITIVE,0.9890050292015076
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Ryn Outré,1,"Rude, passive aggressive responses when making inquiries to their customer service.",NEGATIVE,0.982268214225769
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,David Levi,5,Well-constructed buildings with attentive staff.,POSITIVE,0.999294638633728
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Jared Sandler,5,Great company doing great things,POSITIVE,0.9893826246261597
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Armindo Cruz,5,Great Organization!,POSITIVE,0.9968292117118835
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Bob,5,great place,POSITIVE,0.9918233752250671
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Johnson Cheng,5,,,
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,TENG XU,5,,,
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Donald Kwok,3,,,
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Melissa Joy,3,,,
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Edwin Sivam,1,,,
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Dixie Willow,1,,,
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,A Kia,5,,,
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Albino Azzoli,5,,,
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Daniel Klass,5,,,
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Min Woo Kim,5,,,
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Kevin Pattison,5,,,
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Andre Leblanc,5,,,
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Seyfi Tomar,5,,,
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Julia Caputo,5,,,
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Albino Azzoli,5,,,
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Kimberly Sears,5,,,
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Mery Rah,5,,,
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Joe Messere,5,,,
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Ann Marie Pareta,5,,,
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Hisham Khan,4,,,
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Violet Chau,4,,,
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,simon senaya,4,,,
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Meena Chopra,4,,,
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Jagmohan Buttar,5,,,
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,luis francisco,1,,,
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Shawn Forbes,5,,,
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Riccardo Perkins,1,,,
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Amy Mann,5,,,
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Precise ParkLink Inc.,5,,,
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Avneet singh Chawla,5,,,
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Stephen Eng,5,,,
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Daniel Francavilla,5,,,
Menkes Developments Ltd,ChIJnxQrv2MtK4gRNJ398yKdSIQ,Shen Meng,5,,,
Northbear Contracting,ChIJAQCEFZYv1okRZAqIqv96Ugc,GLENDA Macpherson,5,I am so impressed with Craig and his staff. Great work! I would hire them again and recommend to a friend.,POSITIVE,0.9973832964897156
Oke Woodsmith Building Systems Inc,ChIJQT_HCGU6L4gRRTp_-Zzcm9Q,David Fleming,5,"Oke Woodsmith did an excellent job renovating and upgrading our bathroom in Grand Bend. They also simultaneously installed hardwood floors throughout our second floor. They were pricey a little, but I didn't have to worry about scheduling plumbers, tilers, electricians etc...they managed these craftsmen expertly for me. Moreover, they provided welcome design features like offsetting subway tiles in our shower that look really sharp. For big jobs that require coordination and multiple skill sets, Oke Woodmith is they way to go in Lambton Shores!",POSITIVE,0.9994125366210938
Oke Woodsmith Building Systems Inc,ChIJQT_HCGU6L4gRRTp_-Zzcm9Q,Audrey Collins,5,"Another great job completed by your team!
New deck looks awesome and will be enjoyed for many years to come👍",POSITIVE,0.9966837763786316
Oke Woodsmith Building Systems Inc,ChIJQT_HCGU6L4gRRTp_-Zzcm9Q,Tom Maguire,5,Only the very best,POSITIVE,0.998807430267334
Oke Woodsmith Building Systems Inc,ChIJQT_HCGU6L4gRRTp_-Zzcm9Q,Archie Perry,5,,,
Oke Woodsmith Building Systems Inc,ChIJQT_HCGU6L4gRRTp_-Zzcm9Q,Ray Hatherell,5,,,
Oke Woodsmith Building Systems Inc,ChIJQT_HCGU6L4gRRTp_-Zzcm9Q,Jeremy Walls,5,,,
Oke Woodsmith Building Systems Inc,ChIJQT_HCGU6L4gRRTp_-Zzcm9Q,Pushin Daisies,5,,,
Oke Woodsmith Building Systems Inc,ChIJQT_HCGU6L4gRRTp_-Zzcm9Q,Dan MacLachlan,5,,,
Pol Quality Homes,ChIJRTtMX_atLogRV5weuFY5RdI,Cara Schaefer,1,Its a shame that these trees couldn’t be spared. Reminds me of the movie Avatar,POSITIVE,0.7317292094230652
Pol Quality Homes,ChIJRTtMX_atLogRV5weuFY5RdI,John Walkom,4,,,
Pol Quality Homes,ChIJRTtMX_atLogRV5weuFY5RdI,Maxim Allard,5,,,
Pol Quality Homes,ChIJRTtMX_atLogRV5weuFY5RdI,Rachelle Veleke,5,,,
Pol Quality Homes,ChIJRTtMX_atLogRV5weuFY5RdI,AJ Visscher,5,,,
Shean Architects Inc.,ChIJEZgcWj8EzkwRoPCkpJ-6XN4,Frank Labonte,4,Nice folks. Easy and pleasant to work with.,POSITIVE,0.9923691749572754
Shean Architects Inc.,ChIJEZgcWj8EzkwRoPCkpJ-6XN4,James Hawley,5,,,
Shean Architects Inc.,ChIJEZgcWj8EzkwRoPCkpJ-6XN4,CJT,3,,,
Shean Architects Inc.,ChIJEZgcWj8EzkwRoPCkpJ-6XN4,joseph macchia,5,,,
Three Hills Engineering Ltd.,ChIJE02goLU61okRfIpzcyBYTaM,Helen Bourassa,5,"The location I went to was a family physician, it's nice inside.",POSITIVE,0.9929270148277283
Three Hills Engineering Ltd.,ChIJE02goLU61okRfIpzcyBYTaM,Kim Looyenga,5,Great customer care. Quickly responded to my questions with recommendation and contact information.,POSITIVE,0.9902741312980652
Three Hills Engineering Ltd.,ChIJE02goLU61okRfIpzcyBYTaM,Juan Hernandez,5,Great people. Ready and willing to help the little guy. No job is too big or too small.,POSITIVE,0.9976085424423218
Three Hills Engineering Ltd.,ChIJE02goLU61okRfIpzcyBYTaM,Michael H Schuilenberg,5,,,
Three Hills Engineering Ltd.,ChIJE02goLU61okRfIpzcyBYTaM,N H,5,,,
Three Hills Engineering Ltd.,ChIJE02goLU61okRfIpzcyBYTaM,Nick Nowitski,5,,,
Three Hills Engineering Ltd.,ChIJE02goLU61okRfIpzcyBYTaM,DJ,5,,,
Toronto Deck and Railing,ChIJYVKqHjVDK4gROjcc35elmrw,Gerard Vaz,4,"Working with the team at Toronto Deck and Rail was a good experience. The final product was done to our satisfaction and the customer service was good from initial contact through to their techs. I took away one star because I think a couple of things could have been handled better:

1. Measurements are sent by the customer and then transcribed by customer service, this is not a problem unless you are getting glass panels which need to be custom cut. From the initial impression,  it was not clear that a follow up visit would be required to install the glass panels (one-two weeks after the railings were installed).

2. The post bases do not come with a cover for the base plate/ bolts. Although not a big deal, per se, they leave the railings with a bit of an unfinished look. I’m told that several customers have provided this feedback so the company is planning to include them in future designs. This would have been nice to know ahead of time.

Note, the base bolts do not come in the colour of the railings, which draws even more attention to them. I requested the techs paint the bolts before leaving, to which they obliged.

I’ve attached some photos to give prospective customers a reference.

Overall, I’m satisfied with my experience and end product.",NEGATIVE,0.9999432563781738
Toronto Deck and Railing,ChIJYVKqHjVDK4gROjcc35elmrw,Gordon McGinn,5,"My old wrought-iron porch railing had corroded to the point of being unsafe, and required replacement urgently.

I contacted Toronto Deck & Railing, sent them some pictures for review, and they contacted me promptly for a discussion of alternatives and provided a detailed (and very competitive) quote for their services.

Kamar was able to schedule the job within days of our initial contact.  He & his team arrived at the advised time, and the job was completed quickly and professionally.

I was particularly impressed with their solution to solve the problem of a broken step at the bottom of my porch; they installed the railing with an extension over the broken area, providing a safe hand support while maintaining the structural strength of the railing itself.

The invoicing and payment process was easy and seamless; they have a secure on-line payment portal for quick settlement, and provide comprehensive invoices and receipts.

I was extremely satisfied with these folks, and would not hesitate to recommend them.",POSITIVE,0.999667763710022
Toronto Deck and Railing,ChIJYVKqHjVDK4gROjcc35elmrw,Janice Forrester,5,I recently had new railings installed on my porch. It's beautiful and i really love it and I've received many compliments from my neighbors. Despite the rain my installer showed up and completed the installation within a few short hours. I recommend this company if you need new railings.,POSITIVE,0.989862322807312
Toronto Deck and Railing,ChIJYVKqHjVDK4gROjcc35elmrw,Mario Tomaro,5,"We met with Mac at showroom. He was very professional going over different styles of railing! The installers that came out were very professional and detailed oriented. After the job was completed, they cleaned up and vacuumed the entire work area. We are very happy with the installation and it was reasonably priced! Thanks again Mac! I will definitely recommend TDR .",POSITIVE,0.9997796416282654
Toronto Deck and Railing,ChIJYVKqHjVDK4gROjcc35elmrw,Houdini,5,Mac was on point and knows customer service. Quote was exact with the final price and everything was available. He even took the time to drop me off a glass piece after my measurements given to him were incorrect. Top notch!,POSITIVE,0.9997085928916931
Toronto Deck and Railing,ChIJYVKqHjVDK4gROjcc35elmrw,Michele Alosinac,5,"Toronto Deck and Rail are highly recommended. Their sale and install teams were extremely knowledgeable and accommodating, and they were fast, friendly and efficient. I’ve had many compliments on their work and have already offered up their services to friends and family as reliable, creative and good value.",POSITIVE,0.9979337453842163
Toronto Deck and Railing,ChIJYVKqHjVDK4gROjcc35elmrw,Birju Patel,5,"What a pleasure it was dealing with this company. The quote process was smooth and quick. Pricing was extremely fair, timing for completion was quick and quality of workmanship was great. Would highly recommend this company for your future railing needs",POSITIVE,0.9993160963058472
Toronto Deck and Railing,ChIJYVKqHjVDK4gROjcc35elmrw,Tim Wilson,5,"Great price and very quick service. We had Toronto Deck and Rail come and install a rail on our balcony. Within a week of providing a deposit the installer was here and finished the job in about 2.5hrs. The price, with installation, is about what I'd pay for the material only at HD.",POSITIVE,0.9999057054519653
Toronto Deck and Railing,ChIJYVKqHjVDK4gROjcc35elmrw,Mary Jessome Gray,5,"Handrail installation:
Without hesitation I would recommend Toronto Deck and Rail.  From my first call to completion my experience deserves a FIVE STAR rating!",POSITIVE,0.9996929168701172
Toronto Deck and Railing,ChIJYVKqHjVDK4gROjcc35elmrw,Tonya Earle,5,"The organization I work needed to install a grab bar railing for one of our members at the housing cooperative. I contacted Toronto Deck and Railings. I spoke to Kamar who helped me through the process to get the railing installed as soon as possible as one our seniors has mobility and vision health conditions.  The company came out very quickly in the proposed time frame and their Installer did a fantastic job for the installation! Our senior member were extremely appreciative for the grab railing to assist them up the stairs.

Thank you Kamar and Installers for your help and work! We will be using your services again for future jobs for our other properties!",POSITIVE,0.9988468885421753
Toronto Deck and Railing,ChIJYVKqHjVDK4gROjcc35elmrw,S Kumazawa,5,"Happy to find a railing company having options other than black or white. We love our bronze-color railings done by Toronto Deck and Railing. They are professional, responsive and very quick!",POSITIVE,0.9970007538795471
Toronto Deck and Railing,ChIJYVKqHjVDK4gROjcc35elmrw,Bill Fraser,5,"Responded same day with detailed estimate, confirmed understanding of project, installed three days later. Provided advice on style. Pricing was competitive.",POSITIVE,0.9868178367614746
Toronto Deck and Railing,ChIJYVKqHjVDK4gROjcc35elmrw,Shivani,5,Had a couple of railings put in our backyard today.  They were fast to respond and gave us a very good quote.  Very polite over the phone as well as helpful.  The two guys that were sent to do the job were some of the best people who have ever come to do work at our house. They were on time and efficient and they were a pleasure to deal with.  Highly recommend this company!,POSITIVE,0.9996538162231445
Toronto Deck and Railing,ChIJYVKqHjVDK4gROjcc35elmrw,Dianne Fair,5,Everything went smoothly from ordering to installation. I highly recommend Toronto Deck and Rail.,POSITIVE,0.9987384676933289
Toronto Deck and Railing,ChIJYVKqHjVDK4gROjcc35elmrw,Susan Ball,5,"From estimate, installation to completion, the entire team was friendly, professional and the end result was exactly as discussed.  Would highly recommend!",POSITIVE,0.9996165037155151
Toronto Deck and Railing,ChIJYVKqHjVDK4gROjcc35elmrw,Carl-Harald Andersson,5,"I bought the topless glass railing and I'm very happy. It is the very best glass railing you can buy in Canada. The spigots & glass looks fantastic and the spigots has 5 important adjustments screws (that many of the competitors are lacking), those adjustment screws make it easy to install.",POSITIVE,0.9960476756095886
Toronto Deck and Railing,ChIJYVKqHjVDK4gROjcc35elmrw,saima ahmad,5,"The team at Toronto Deck and Rail are the best. Thank you Matt and Peter for your professionalism and expert guidance throughout the process. The scheduling and installation went smoothly. You were very patient with me. The installer was courteous and very professional. He did a great job, neat and clean. Good quality railing. I'm so glad I found you guys. I will recommend you to my friends and family.",POSITIVE,0.9973922967910767
Toronto Deck and Railing,ChIJYVKqHjVDK4gROjcc35elmrw,Marie Marie,5,"From the inquiry to estimate to completion:   Extremely speedy + efficient.  Everyone was clear and diligent with communications, put in effort, made for a good result, exactly as they said, and was easy to deal with.",POSITIVE,0.9996275901794434
Toronto Deck and Railing,ChIJYVKqHjVDK4gROjcc35elmrw,Debbie Gallo,5,"Mac was quick to respond to our quote, the price was competitive, and installation was fast. We are very pleased with the quality of the railing system and the service we received. We highly recommend.",POSITIVE,0.9992867112159729
Toronto Deck and Railing,ChIJYVKqHjVDK4gROjcc35elmrw,D H (D),5,Great value. Excellent quality and fairly easy assembly. Highly professional company. Many thanks to Kemar Williams for advice and availability for every step of this project. Overall we are very happy and would recommend this company to anyone who asks!,POSITIVE,0.9955654740333557
Toronto Deck and Railing,ChIJYVKqHjVDK4gROjcc35elmrw,Ruta Andrulis,5,Wonderful experience with this company. Mac the salesman was very personable and accommodating to our needs. The job went flawlessly and we could not be any happier. Would have no hesitation recommending this company.,POSITIVE,0.9924342632293701
Toronto Deck and Railing,ChIJYVKqHjVDK4gROjcc35elmrw,Rashmi Desai,5,we were very pleased with the service.  The railings are very well finished .  Great business to deal.   Thanks,POSITIVE,0.9827386736869812
Toronto Deck and Railing,ChIJYVKqHjVDK4gROjcc35elmrw,Mory Fazili,5,"My first experience with deck renovation went very smooth and pleasant when I got to know TDR and Mac. He was extremely welcoming, helpful with his advice and friendly customer service. Not only saved money but also got good quality product at a reasonable price.",POSITIVE,0.9812800884246826
Toronto Deck and Railing,ChIJYVKqHjVDK4gROjcc35elmrw,Elizabeth Watkins,5,"Many thanks to Kemar, Brooks and Renee for their professionalism,  workmanship and recommendations. I'm very pleased with my new railing.",POSITIVE,0.9898061156272888
Toronto Deck and Railing,ChIJYVKqHjVDK4gROjcc35elmrw,So Beautique,5,"Very impressed with their exceptional service and the outstanding job done by installers. Their installers are very prompt, courteous, and skilled in their work!",POSITIVE,0.9953470826148987
Toronto Deck and Railing,ChIJYVKqHjVDK4gROjcc35elmrw,Reginald Ratnanandan,5,Great group of highly professional individuals. Pricing was great and the finished product including installation was perfect. Would highly recommend based on my dealing with this company.,POSITIVE,0.9945080876350403
Toronto Deck and Railing,ChIJYVKqHjVDK4gROjcc35elmrw,philip dasilva,5,Very professional company. They answered all my questions and helped me chose the best railing for my project. The railing looks stunning and they did a great job installing it.,POSITIVE,0.999039351940155
Toronto Deck and Railing,ChIJYVKqHjVDK4gROjcc35elmrw,Joe Irwin,5,"I can't say enough about the quality of workmanship, the service and price we received working with you. The installers going back to change the colour of the railing, due to my miscommunication, goes way beyond good service! Keep up the great work!",POSITIVE,0.915492832660675
