00000661___Greenpark Homes__reviews__plus_code,87M2VC4R+GC
00000662___Greenpark Homes__reviews__time_zone,America/Toronto
00000663___Greenpark Homes__reviews__phone,+1 905-832-4897
00000664___Greenpark Homes__reviews__cid,11285724936331647815
00000665___Greenpark Homes__reviews__photo,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qWKfHpDvK5gRknzThHVZrQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=297.5465&pitch=0&thumbfov=100
00000666___Greenpark Homes__reviews__street_view,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qWKfHpDvK5gRknzThHVZrQ&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=297.5465&pitch=0&thumbfov=100
00000667___Greenpark Homes__reviews__business_status,CLOSED_PERMANENTLY
00000668___Greenpark Homes__reviews__owner_title,Greenpark Homes
00000669___Greenpark Homes__reviews__location_link,"https://www.google.com/maps/place/Greenpark+Homes/@43.856314,-79.558914,14z/data=!4m8!1m2!2m1!1sGreenpark+Homes!3m4!1s0x882b28a7bfdbcddf:0x9c9ef30906d0db47!8m2!3d43.856314!4d-79.558914"
00000670___Holman Construction Inc.__place_id,ChIJ00ISyOv7LogRxoLavOAzO9I
00000671___Holman Construction Inc.__reviews__query,ChIJ00ISyOv7LogRxoLavOAzO9I
00000672___Holman Construction Inc.__reviews__name,Holman Construction Inc.
00000673___Holman Construction Inc.__reviews__place_id,ChIJ00ISyOv7LogRxoLavOAzO9I
00000674___Holman Construction Inc.__reviews__google_id,0x882efbebc81242d3:0xd23b33e0bcda82c6
00000675___Holman Construction Inc.__reviews__full_address,"39782 Dashwood Rd, Hay, ON N0M 1W0, Canada"
00000676___Holman Construction Inc.__reviews__borough,Hay
00000677___Holman Construction Inc.__reviews__street,39782 Dashwood Rd
00000678___Holman Construction Inc.__reviews__postal_code,N0M 1W0
00000679___Holman Construction Inc.__reviews__country_code,CA
00000680___Holman Construction Inc.__reviews__country,Canada
00000681___Holman Construction Inc.__reviews__city,Hay
00000682___Holman Construction Inc.__reviews__state,Ontario
00000683___Holman Construction Inc.__reviews__plus_code,86MW9F5R+G2
00000684___Holman Construction Inc.__reviews__time_zone,America/Toronto
00000685___Holman Construction Inc.__reviews__site,http://www.holmanconstruct.com/
00000686___Holman Construction Inc.__reviews__phone,+1 519-660-9072
00000687___Holman Construction Inc.__reviews__type,General contractor
00000688___Holman Construction Inc.__reviews__logo,https://lh6.googleusercontent.com/-bjGU9zsuD4Y/AAAAAAAAAAI/AAAAAAAAAAA/TvCN8rUoNyw/s44-p-k-no-ns-nd/photo.jpg
00000689___Holman Construction Inc.__reviews__description,"Established in 2016, Holman Construction specializes in commercial and residential renovations and remodeling in London and area."
00000690___Holman Construction Inc.__reviews__category,General contractor
00000691___Holman Construction Inc.__reviews__subtypes,General contractor
00000692___Holman Construction Inc.__reviews__reviews_data__review_id,ChZDSUhNMG9nS0VJQ0FnSUNWek5ubEJnEAE
00000693___Holman Construction Inc.__reviews__reviews_data__review_pagination_id,CAESBkVnSUlBUQ==
00000694___Holman Construction Inc.__reviews__reviews_data__author_link,https://www.google.com/maps/contrib/102990947438389404778?hl=en-US
00000695___Holman Construction Inc.__reviews__reviews_data__author_title,Garrett Pedlar
00000696___Holman Construction Inc.__reviews__reviews_data__author_id,102990947438389404778
00000697___Holman Construction Inc.__reviews__reviews_data__author_image,https://lh3.googleusercontent.com/a/ACg8ocJI2z9YB01G3mGAr9MEASw62IZRxpAoQrr3Xab2Z42x=s120-c-rp-mo-br100
00000698___Holman Construction Inc.__reviews__reviews_data__review_text,I can’t say enough good things about Scott and Kate and the Holman Construction crew! They built my bungalow home in 2022/2023 and couldn’t be happier with the final product and customer service and attention to detail! Scott and Kate treat every decision like it is their own home! Strongly recommend them to build your next dream home or large renovation.
00000699___Holman Construction Inc.__reviews__reviews_data__review_link,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNWek5ubEJnEAE!2m1!1s0x0:0xd23b33e0bcda82c6!3m1!1s2@1:CIHM0ogKEICAgICVzNnlBg%7CCgsI4dS-qwYQgJWKJA%7C?hl=en-US
00000700___Holman Construction Inc.__reviews__reviews_data__review_datetime_utc,12/05/2023 22:55:29
00000701___Holman Construction Inc.__reviews__reviews_data__review_id,ChdDSUhNMG9nS0VJQ0FnSUNhbWVTYzFBRRAB
00000702___Holman Construction Inc.__reviews__reviews_data__review_pagination_id,
00000703___Holman Construction Inc.__reviews__reviews_data__author_link,https://www.google.com/maps/contrib/103309148303027339908?hl=en-US
00000704___Holman Construction Inc.__reviews__reviews_data__author_title,Robert Metcalfe
00000705___Holman Construction Inc.__reviews__reviews_data__author_id,103309148303027339908
00000706___Holman Construction Inc.__reviews__reviews_data__author_image,https://lh3.googleusercontent.com/a/ACg8ocJIgA5gNgmvl616_deY-1F0-tM-qXPZ2qY-sFf2Mb4u=s120-c-rp-mo-br100
00000707___Holman Construction Inc.__reviews__reviews_data__review_text,"“We were referred to Scott for completely renovating our beach house.  We worked with both him and Kate on flooring, colours, kitchen cabinets, but for most of the project, we simply left it up to Scott to do what he would do if he owned the home.  It made the process a lot less stressful for us, and we are sure we might the right choice.  As the project progressed and some other choices came up, he was always willing to do what was needed.  We were very pleased with the entire renovation, and all the work and help that Scott, Kate and their employees provided.  The entire team was a pleasure to work with.  I would strongly advise anyone who wants quality work, done by good people, to call Holman Construction Inc.  We are sure glad they were referred to us and very much appreciate all that they did!  Bob & Lois”"
00000708___Holman Construction Inc.__reviews__reviews_data__review_link,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNhbWVTYzFBRRAB!2m1!1s0x0:0xd23b33e0bcda82c6!3m1!1s2@1:CIHM0ogKEICAgICameSc1AE%7CCgwI-ICmiAYQyMbdlgI%7C?hl=en-US
00000709___Holman Construction Inc.__reviews__reviews_data__review_datetime_utc,08/03/2021 17:44:24
00000710___Holman Construction Inc.__reviews__cid,15148758811924923078
00000711___Holman Construction Inc.__reviews__reviews_link,https://search.google.com/local/reviews?placeid=ChIJ00ISyOv7LogRxoLavOAzO9I&authuser=0&hl=en&gl=US
00000712___Holman Construction Inc.__reviews__reviews_id,-3297985261784628538
00000713___Holman Construction Inc.__reviews__photo,https://lh5.googleusercontent.com/p/AF1QipMbbE-wbVxAqANU5E393nEXd8j50oNuRkweTDxH=w800-h500-k-no
00000714___Holman Construction Inc.__reviews__street_view,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VuU1s4ncKQ-JsZE8YaeSzQ&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=81.45799&pitch=0&thumbfov=100
00000715___Holman Construction Inc.__reviews__working_hours_old_format,Monday:7:30AM-5PM|Tuesday:7:30AM-5PM|Wednesday:7:30AM-5PM|Thursday:7:30AM-5PM|Friday:7:30AM-5PM|Saturday:Closed|Sunday:Closed
00000716___Holman Construction Inc.__reviews__working_hours__Monday,7:30AM-5PM
00000717___Holman Construction Inc.__reviews__working_hours__Tuesday,7:30AM-5PM
00000718___Holman Construction Inc.__reviews__working_hours__Wednesday,7:30AM-5PM
00000719___Holman Construction Inc.__reviews__working_hours__Thursday,7:30AM-5PM
00000720___Holman Construction Inc.__reviews__working_hours__Friday,7:30AM-5PM
00000721___Holman Construction Inc.__reviews__working_hours__Saturday,Closed
00000722___Holman Construction Inc.__reviews__working_hours__Sunday,Closed
00000723___Holman Construction Inc.__reviews__business_status,OPERATIONAL
00000724___Holman Construction Inc.__reviews__owner_id,108541608067991278198
00000725___Holman Construction Inc.__reviews__owner_title,Holman Construction Inc.
00000726___Holman Construction Inc.__reviews__owner_link,https://www.google.com/maps/contrib/108541608067991278198
00000727___Holman Construction Inc.__reviews__location_link,"https://www.google.com/maps/place/Holman+Construction+Inc./@43.3588624,-81.509934,14z/data=!4m8!1m2!2m1!1sHolman+Construction+Inc.!3m4!1s0x882efbebc81242d3:0xd23b33e0bcda82c6!8m2!3d43.3588624!4d-81.509934"
00000728___Longwood Building Corporation__place_id,ChIJc3hN1S8QzkwR6Cw2aVsN90o
00000729___Longwood Building Corporation__reviews__query,ChIJc3hN1S8QzkwR6Cw2aVsN90o
00000730___Longwood Building Corporation__reviews__name,Longwood Building Corporation
00000731___Longwood Building Corporation__reviews__place_id,ChIJc3hN1S8QzkwR6Cw2aVsN90o
00000732___Longwood Building Corporation__reviews__google_id,0x4cce102fd54d7873:0x4af70d5b69362ce8
00000733___Longwood Building Corporation__reviews__full_address,"1010 Polytek St #5, Gloucester, ON K1J 9H8, Canada"
00000734___Longwood Building Corporation__reviews__borough,Gloucester
00000735___Longwood Building Corporation__reviews__street,1010 Polytek St #5
00000736___Longwood Building Corporation__reviews__postal_code,K1J 9H8
00000737___Longwood Building Corporation__reviews__country_code,CA
00000738___Longwood Building Corporation__reviews__country,Canada
00000739___Longwood Building Corporation__reviews__city,Gloucester
00000740___Longwood Building Corporation__reviews__state,Ontario
00000741___Longwood Building Corporation__reviews__plus_code,87Q6FC48+GC
00000742___Longwood Building Corporation__reviews__time_zone,America/Toronto
00000743___Longwood Building Corporation__reviews__site,http://longwoodbuilders.com/
00000744___Longwood Building Corporation__reviews__phone,+1 613-746-1300
00000745___Longwood Building Corporation__reviews__type,Construction company
00000746___Longwood Building Corporation__reviews__logo,https://lh6.googleusercontent.com/-sq3xrz3FI-Q/AAAAAAAAAAI/AAAAAAAAAAA/gM-2nASczZQ/s44-p-k-no-ns-nd/photo.jpg
00000747___Longwood Building Corporation__reviews__category,Construction company
00000748___Longwood Building Corporation__reviews__subtypes,Construction company
00000749___Longwood Building Corporation__reviews__reviews_tags,homes
00000750___Longwood Building Corporation__reviews__reviews_data__review_id,ChZDSUhNMG9nS0VJQ0FnSUNwOXBfbEVnEAE
00000751___Longwood Building Corporation__reviews__reviews_data__review_pagination_id,CAESBkVnSUlBUQ==
00000752___Longwood Building Corporation__reviews__reviews_data__author_link,https://www.google.com/maps/contrib/101020365657422852300?hl=en-US
00000753___Longwood Building Corporation__reviews__reviews_data__author_title,Dominique Mayer
00000754___Longwood Building Corporation__reviews__reviews_data__author_id,101020365657422852300
00000755___Longwood Building Corporation__reviews__reviews_data__author_image,https://lh3.googleusercontent.com/a/ACg8ocIertSXUjlgPHFijpSJaUH6r8UwpdpD0UPY5uD5h3KU=s120-c-rp-mo-br100
00000756___Longwood Building Corporation__reviews__reviews_data__review_text,"I have purchased 2 Longwood homes and we have been so happy with our purchases. They have always been professional and responsive. My home is just the way I wanted it.

The complaints on here talk about time it took to have things fixed but that’s just the process of things. Everything I had go through the proper process was fixed and were reasonable things to begin with. Do you research on buying new homes and what your home will go through in its first few years.

I would recommend buying a Longwood home!"
00000757___Longwood Building Corporation__reviews__reviews_data__review_link,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNwOXBfbEVnEAE!2m1!1s0x0:0x4af70d5b69362ce8!3m1!1s2@1:CIHM0ogKEICAgICp9p_lEg%7CCgwIzqevpgYQ4NmMrgI%7C?hl=en-US
00000758___Longwood Building Corporation__reviews__reviews_data__review_datetime_utc,08/03/2023 16:20:30
00000759___Longwood Building Corporation__reviews__reviews_data__review_id,ChdDSUhNMG9nS0VJQ0FnSUNGaXQtQjZBRRAB
00000760___Longwood Building Corporation__reviews__reviews_data__review_pagination_id,CAESBkVnSUlBZw==
00000761___Longwood Building Corporation__reviews__reviews_data__author_link,https://www.google.com/maps/contrib/116504044645535118352?hl=en-US
00000762___Longwood Building Corporation__reviews__reviews_data__author_title,sharan
00000763___Longwood Building Corporation__reviews__reviews_data__author_id,116504044645535118352
00000764___Longwood Building Corporation__reviews__reviews_data__author_image,https://lh3.googleusercontent.com/a-/ALV-UjXNn_gQbDvW8QUODaQgMaI3TRD19MG4qmmtWPEy5oGtKp8=s120-c-rp-mo-br100
00000765___Longwood Building Corporation__reviews__reviews_data__review_text,"I had a great experience in buying new house from longwood. The whole process from booking the house and closing went very smoothly. I love the my new home. Especially I had great experience with Simon whissel who was very professional, responsive and considerate towards our concerns. Thank you"
00000766___Longwood Building Corporation__reviews__reviews_data__review_link,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNGaXQtQjZBRRAB!2m1!1s0x0:0x4af70d5b69362ce8!3m1!1s2@1:CIHM0ogKEICAgICFit-B6AE%7CCgwI9uLwqQYQiPys1AE%7C?hl=en-US
00000767___Longwood Building Corporation__reviews__reviews_data__review_datetime_utc,10/27/2023 21:53:58
00000768___Longwood Building Corporation__reviews__reviews_data__review_id,ChdDSUhNMG9nS0VJQ0FnSURKbVlDOF9RRRAB
00000769___Longwood Building Corporation__reviews__reviews_data__review_pagination_id,CAESBkVnSUlBdw==
00000770___Longwood Building Corporation__reviews__reviews_data__author_link,https://www.google.com/maps/contrib/101452414884753190190?hl=en-US
00000771___Longwood Building Corporation__reviews__reviews_data__author_title,S
00000772___Longwood Building Corporation__reviews__reviews_data__author_id,101452414884753190190
00000773___Longwood Building Corporation__reviews__reviews_data__author_image,https://lh3.googleusercontent.com/a-/ALV-UjXBAdSYSBCrphtCuRR-3_ILd5INoEzcs-pGzOE9QV0zzmk=s120-c-rp-mo-br100
00000774___Longwood Building Corporation__reviews__reviews_data__review_text,"We have been in our home for over 2yrs and have finally had almost all the items on our Tarion list complete.  Building a home during Covid was not a great experience but still not an excuse for some of the poor quality trades Longwood uses.

If you are not prepared to take time off work waiting for trades to not show up and then finally come to access (some came as many as 4 times for the same issue) and return without proper replacement parts just save your self the headache. We used weeks of vacation time to accommodate appointments and many hours of time in correspondence to get things done.

Many items on our list should have been completed prior to occupancy. Some items were major and took hours of emailing  up the chain to get results.  There were well over a 100 items on our PDI.

Positives are that we love the layout and location of our home."
00000775___Longwood Building Corporation__reviews__reviews_data__review_link,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURKbVlDOF9RRRAB!2m1!1s0x0:0x4af70d5b69362ce8!3m1!1s2@1:CIHM0ogKEICAgIDJmYC8_QE%7CCgsIzI7hpQYQ0LbVCQ%7C?hl=en-US
00000776___Longwood Building Corporation__reviews__reviews_data__review_datetime_utc,07/19/2023 20:27:56
00000777___Longwood Building Corporation__reviews__cid,5401800964312542440
00000778___Longwood Building Corporation__reviews__reviews_link,https://search.google.com/local/reviews?placeid=ChIJc3hN1S8QzkwR6Cw2aVsN90o&authuser=0&hl=en&gl=US
00000779___Longwood Building Corporation__reviews__reviews_id,5401800964312542440
00000780___Longwood Building Corporation__reviews__photo,https://lh5.googleusercontent.com/p/AF1QipOxjXMu8hjUWfg4xjzvYknJ4eAWHL3pbuqRqt-F=w800-h500-k-no
00000781___Longwood Building Corporation__reviews__street_view,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=s4rNMKTlHaDS01eqFpxmWg&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=287.9125&pitch=0&thumbfov=100
00000782___Longwood Building Corporation__reviews__working_hours_old_format,Monday:8AM-4PM|Tuesday:8AM-4PM|Wednesday:8AM-4PM|Thursday:8AM-4PM|Friday:8AM-4PM|Saturday:Closed|Sunday:Closed
00000783___Longwood Building Corporation__reviews__working_hours__Monday,8AM-4PM
00000784___Longwood Building Corporation__reviews__working_hours__Tuesday,8AM-4PM
00000785___Longwood Building Corporation__reviews__working_hours__Wednesday,8AM-4PM
00000786___Longwood Building Corporation__reviews__working_hours__Thursday,8AM-4PM
00000787___Longwood Building Corporation__reviews__working_hours__Friday,8AM-4PM
00000788___Longwood Building Corporation__reviews__working_hours__Saturday,Closed
00000789___Longwood Building Corporation__reviews__working_hours__Sunday,Closed
00000790___Longwood Building Corporation__reviews__business_status,OPERATIONAL
00000791___Longwood Building Corporation__reviews__owner_id,116895940795758039296
00000792___Longwood Building Corporation__reviews__owner_title,Longwood Building Corporation
00000793___Longwood Building Corporation__reviews__owner_link,https://www.google.com/maps/contrib/116895940795758039296
00000794___Longwood Building Corporation__reviews__location_link,"https://www.google.com/maps/place/Longwood+Building+Corporation/@45.4563578,-75.5839373,14z/data=!4m8!1m2!2m1!1sLongwood+Building+Corporation!3m4!1s0x4cce102fd54d7873:0x4af70d5b69362ce8!8m2!3d45.4563578!4d-75.5839373"
00000795___Menkes Developments__place_id,ChIJnxQrv2MtK4gRNJ398yKdSIQ
00000796___Menkes Developments__reviews__query,ChIJnxQrv2MtK4gRNJ398yKdSIQ
00000797___Menkes Developments__reviews__name,Menkes Developments Ltd
00000798___Menkes Developments__reviews__place_id,ChIJnxQrv2MtK4gRNJ398yKdSIQ
00000799___Menkes Developments__reviews__google_id,0x882b2d63bf2b149f:0x84489d22f3fd9d34
00000800___Menkes Developments__reviews__full_address,"4711 Yonge St #1400, North York, ON M2N 7E4, Canada"
00000801___Menkes Developments__reviews__borough,North York
00000802___Menkes Developments__reviews__street,4711 Yonge St #1400
00000803___Menkes Developments__reviews__postal_code,M2N 7E4
00000804___Menkes Developments__reviews__country_code,CA
00000805___Menkes Developments__reviews__country,Canada
00000806___Menkes Developments__reviews__city,North York
00000807___Menkes Developments__reviews__state,Ontario
00000808___Menkes Developments__reviews__plus_code,87M2QH5Q+QW
00000809___Menkes Developments__reviews__time_zone,America/Toronto
00000810___Menkes Developments__reviews__site,http://www.menkes.com/
00000811___Menkes Developments__reviews__phone,+1 416-491-2222
00000812___Menkes Developments__reviews__type,Real estate agency
00000813___Menkes Developments__reviews__logo,https://lh6.googleusercontent.com/-VX_NkfZYsCQ/AAAAAAAAAAI/AAAAAAAAAAA/XuH6xOXswQw/s44-p-k-no-ns-nd/photo.jpg
00000814___Menkes Developments__reviews__description,"Menkes Developments Ltd. is an award-winning, fully integrated real estate company involved in the construction, ownership and management of office, industrial, retail and residential properties in Toronto."
00000815___Menkes Developments__reviews__category,Real estate agency
00000816___Menkes Developments__reviews__subtypes,"Real estate agency, Real estate developer"
00000817___Menkes Developments__reviews__reviews_tags,company
00000818___Menkes Developments__reviews__reviews_tags,condo
00000819___Menkes Developments__reviews__reviews_tags,home
00000820___Menkes Developments__reviews__reviews_tags,door
00000821___Menkes Developments__reviews__reviews_tags,management
00000822___Menkes Developments__reviews__reviews_tags,unit
00000823___Menkes Developments__reviews__reviews_tags,construction
00000824___Menkes Developments__reviews__reviews_tags,plan
00000825___Menkes Developments__reviews__reviews_tags,floor
00000826___Menkes Developments__reviews__reviews_tags,owner
00000827___Menkes Developments__reviews__reviews_data__review_id,ChZDSUhNMG9nS0VJQ0FnSURKMTRUSkdREAE
00000828___Menkes Developments__reviews__reviews_data__review_pagination_id,CAESBkVnSUlBUQ==
00000829___Menkes Developments__reviews__reviews_data__author_link,https://www.google.com/maps/contrib/105461569048451665208?hl=en-US
00000830___Menkes Developments__reviews__reviews_data__author_title,Ryan Williams
00000831___Menkes Developments__reviews__reviews_data__author_id,105461569048451665208
00000832___Menkes Developments__reviews__reviews_data__author_image,https://lh3.googleusercontent.com/a/ACg8ocKrrb-ctEw1SrHOTHgTVRqI_MtFDvGLgUqwnVXPXACe=s120-c-rp-mo-br100
00000833___Menkes Developments__reviews__reviews_data__review_text,"One of the better developers within the GTA. I was thinking of buying a place at Bravo when I first heard of project. When I went to the sales office, the reception staff greeted me with a welcoming smile. The sales rep called Estella was super duper respectful even though I came in without my agent since I want to take a look before committing. I just wanted to point out their Sale's team excellent services even though I was a pain to deal with. Cheers~"
00000834___Menkes Developments__reviews__reviews_data__review_link,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURKMTRUSkdREAE!2m1!1s0x0:0x84489d22f3fd9d34!3m1!1s2@1:CIHM0ogKEICAgIDJ14TJGQ%7CCgwI09P6pQYQsLi_3QE%7C?hl=en-US
00000835___Menkes Developments__reviews__reviews_data__review_datetime_utc,07/24/2023 16:41:55
00000836___Menkes Developments__reviews__reviews_data__review_id,ChdDSUhNMG9nS0VJQ0FnSURKMTVEWndRRRAB
00000837___Menkes Developments__reviews__reviews_data__review_pagination_id,CAESBkVnSUlBZw==
00000838___Menkes Developments__reviews__reviews_data__author_link,https://www.google.com/maps/contrib/117774252973867113764?hl=en-US
00000839___Menkes Developments__reviews__reviews_data__author_title,Kelly Hernandez
00000840___Menkes Developments__reviews__reviews_data__author_id,117774252973867113764
00000841___Menkes Developments__reviews__reviews_data__author_image,https://lh3.googleusercontent.com/a-/ALV-UjU4I2LyPrE76OA6DU7NDYmdqHmOUCi1xnAzSprI4_NDc_w=s120-c-rp-mo-br100
00000842___Menkes Developments__reviews__reviews_data__review_text,"I purchased a Mobilio unit in 2019, and after residing in it for an extended period, I am delighted to share that the overall quality of my new home has surpassed all my expectations. From the beginning, I encountered a few minor issues before occupancy, but thanks to the outstanding support from their admin, Ling, my entire experience was transformed into an exceptional one. Her unparalleled dedication and willingness to go above and beyond to ensure everything was finalized before my move-in date were truly commendable."
00000843___Menkes Developments__reviews__reviews_data__review_link,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURKMTVEWndRRRAB!2m1!1s0x0:0x84489d22f3fd9d34!3m1!1s2@1:CIHM0ogKEICAgIDJ15DZwQE%7CCgsI68v6pQYQ8M3vHQ%7C?hl=en-US
00000844___Menkes Developments__reviews__reviews_data__review_datetime_utc,07/24/2023 16:25:15
00000845___Menkes Developments__reviews__reviews_data__review_id,ChdDSUhNMG9nS0VJQ0FnSUNSNHAyUjJBRRAB
00000846___Menkes Developments__reviews__reviews_data__review_pagination_id,CAESBkVnSUlBdw==
00000847___Menkes Developments__reviews__reviews_data__author_link,https://www.google.com/maps/contrib/103840525893701172731?hl=en-US
00000848___Menkes Developments__reviews__reviews_data__author_title,F ily
00000849___Menkes Developments__reviews__reviews_data__author_id,103840525893701172731
00000850___Menkes Developments__reviews__reviews_data__author_image,https://lh3.googleusercontent.com/a-/ALV-UjW8EPROALk3rAO_g01GG_2cGrmNxBNN241uCzLFRNy_7aw=s120-c-rp-mo-br100
00000851___Menkes Developments__reviews__reviews_data__review_text,"Horrible company to deal with if you are a tenant. This are the most greedy and unhelpful company, they will rip you off right and left with every chance they get. They show zero empathy for struggling but very loyal tenants and will give zero days of extension and put you right on default immediately."
00000852___Menkes Developments__reviews__reviews_data__review_link,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNSNHAyUjJBRRAB!2m1!1s0x0:0x84489d22f3fd9d34!3m1!1s2@1:CIHM0ogKEICAgICR4p2R2AE%7CCgwIyJ-NoQYQyPybqQE%7C?hl=en-US
00000853___Menkes Developments__reviews__reviews_data__review_datetime_utc,03/28/2023 20:36:24
00000854___Menkes Developments__reviews__cid,9532041384777588020
00000855___Menkes Developments__reviews__reviews_link,https://search.google.com/local/reviews?placeid=ChIJnxQrv2MtK4gRNJ398yKdSIQ&authuser=0&hl=en&gl=US
00000856___Menkes Developments__reviews__reviews_id,-8914702688931963596
00000857___Menkes Developments__reviews__photo,https://lh5.googleusercontent.com/p/AF1QipOe3msbagogVigoTLjar26j21zIi2ZsiIhFtbg=w800-h500-k-no
00000858___Menkes Developments__reviews__street_view,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fBMj5KnE7IYv_FK0RDPgAw&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=211.87013&pitch=0&thumbfov=100
00000859___Menkes Developments__reviews__working_hours_old_format,Monday:8:30AM-5PM|Tuesday:8:30AM-5PM|Wednesday:8:30AM-5PM|Thursday:8:30AM-5PM|Friday:8:30AM-5PM|Saturday:Closed|Sunday:Closed
00000860___Menkes Developments__reviews__working_hours__Monday,8:30AM-5PM
00000861___Menkes Developments__reviews__working_hours__Tuesday,8:30AM-5PM
00000862___Menkes Developments__reviews__working_hours__Wednesday,8:30AM-5PM
00000863___Menkes Developments__reviews__working_hours__Thursday,8:30AM-5PM
00000864___Menkes Developments__reviews__working_hours__Friday,8:30AM-5PM
00000865___Menkes Developments__reviews__working_hours__Saturday,Closed
00000866___Menkes Developments__reviews__working_hours__Sunday,Closed
00000867___Menkes Developments__reviews__business_status,OPERATIONAL
00000868___Menkes Developments__reviews__owner_id,107283882148941078114
00000869___Menkes Developments__reviews__owner_title,Menkes Developments Ltd
00000870___Menkes Developments__reviews__owner_link,https://www.google.com/maps/contrib/107283882148941078114
00000871___Menkes Developments__reviews__location_link,"https://www.google.com/maps/place/Menkes+Developments+Ltd/@43.7594983,-79.410169,14z/data=!4m8!1m2!2m1!1sMenkes+Developments+Ltd!3m4!1s0x882b2d63bf2b149f:0x84489d22f3fd9d34!8m2!3d43.7594983!4d-79.410169"
00000872___Northbear Contracting__place_id,ChIJAQCEFZYv1okRZAqIqv96Ugc
00000873___Northbear Contracting__reviews__query,ChIJAQCEFZYv1okRZAqIqv96Ugc
00000874___Northbear Contracting__reviews__name,Northbear Contracting
00000875___Northbear Contracting__reviews__place_id,ChIJAQCEFZYv1okRZAqIqv96Ugc
00000876___Northbear Contracting__reviews__google_id,0x89d62f9615840001:0x7527affaa880a64
00000877___Northbear Contracting__reviews__full_address,"20 Willow Dr, Belleville, ON K8N 1X2, Canada"
00000878___Northbear Contracting__reviews__street,20 Willow Dr
00000879___Northbear Contracting__reviews__postal_code,K8N 1X2
00000880___Northbear Contracting__reviews__country_code,CA
00000881___Northbear Contracting__reviews__country,Canada
00000882___Northbear Contracting__reviews__city,Belleville
00000883___Northbear Contracting__reviews__state,Ontario
00000884___Northbear Contracting__reviews__plus_code,87P45JCV+Q8
00000885___Northbear Contracting__reviews__time_zone,America/Toronto
00000886___Northbear Contracting__reviews__site,https://northbearcontracting.ca/
00000887___Northbear Contracting__reviews__type,Contractor
00000888___Northbear Contracting__reviews__category,Contractor
00000889___Northbear Contracting__reviews__subtypes,Contractor
00000890___Northbear Contracting__reviews__reviews_data__review_id,ChZDSUhNMG9nS0VJQ0FnSURwMTR1YmFREAE
00000891___Northbear Contracting__reviews__reviews_data__review_pagination_id,
00000892___Northbear Contracting__reviews__reviews_data__author_link,https://www.google.com/maps/contrib/100772133413948516294?hl=en-US
00000893___Northbear Contracting__reviews__reviews_data__author_title,GLENDA Macpherson
00000894___Northbear Contracting__reviews__reviews_data__author_id,100772133413948516294
00000895___Northbear Contracting__reviews__reviews_data__author_image,https://lh3.googleusercontent.com/a/ACg8ocLUWFGCmsQ2WhmhpNtID4owD94SyXOboenY51CNlybt=s120-c-rp-mo-br100
00000896___Northbear Contracting__reviews__reviews_data__review_text,I am so impressed with Craig and his staff. Great work! I would hire them again and recommend to a friend.
00000897___Northbear Contracting__reviews__reviews_data__review_link,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURwMTR1YmFREAE!2m1!1s0x0:0x7527affaa880a64!3m1!1s2@1:CIHM0ogKEICAgIDp14ubaQ%7CCgwIi_2_pwYQ6PbWywM%7C?hl=en-US
00000898___Northbear Contracting__reviews__reviews_data__review_datetime_utc,08/31/2023 02:44:27
00000899___Northbear Contracting__reviews__cid,527619344852060772
00000900___Northbear Contracting__reviews__reviews_link,https://search.google.com/local/reviews?placeid=ChIJAQCEFZYv1okRZAqIqv96Ugc&authuser=0&hl=en&gl=US
00000901___Northbear Contracting__reviews__reviews_id,527619344852060772
00000902___Northbear Contracting__reviews__photo,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BE8ODlqGFf3ifYKrln6B6w&cb_client=search.gws-prod.gps&w=800&h=500&yaw=2.6360836&pitch=0&thumbfov=100
